Age,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Calories_Burned,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),BMI,Gender_Male,Workout_Type_HIIT,Workout_Type_Strength,Workout_Type_Yoga,Experience_Level
40,-0.06766188250381644,0.20623920518055572,171,126,52,0.9425949229110451,1154.821972156673,16.721633925854178,3.071380252740193,4,23.559087419116615,True,False,True,False,3
26,-0.4306802200622884,-0.6987654828793513,198,138,57,1.8156071640383702,1308.0834772406529,19.213116494646346,2.7722318160435266,4,24.121465168931014,True,False,False,True,3
47,-0.40411409776405116,-1.370094411232313,190,129,60,2.019981788449737,1148.1883274514817,15.609451978828341,2.8317580035286096,4,27.03054089992081,True,False,True,True,3
54,-0.6428241957162381,-0.13461409276196937,185,123,60,1.1306944501894338,909.3026218841803,17.237794149434993,2.7,4,20.763349079152572,False,False,True,False,3
22,-0.6315765128763631,-0.8960069908613638,191,166,65,1.0195002269777584,1336.0,17.00517036143984,2.7,5,23.35361925300789,False,False,False,False,3
35,0.5671704752477782,1.2889616010977927,194,137,60,0.10032528770959781,1492.7339525479858,13.504077514155476,3.5,4,24.05806214611309,True,True,False,True,3
46,0.4955563019178585,0.41388591187808144,198,167,66,0.7720605491706564,1254.9548199658,13.022732117043528,3.5,4,26.630035524985868,True,True,False,False,3
48,0.6715456323513261,-0.6972682836631747,187,129,61,1.6371955103927975,1154.8410297894766,12.878013883553358,3.5,5,31.905373905396182,True,True,True,False,3
27,-0.15598625001340155,-1.7339352638332897,192,128,56,2.0180758136456505,1241.9834121710721,16.60876694089679,2.713270263142285,4,24.890331756578558,True,False,True,True,3
32,0.5513956647784545,1.3507256322918395,190,154,69,0.6581194757669862,1316.9274416502044,12.4,3.5,4,23.754395347085037,True,False,False,True,3
52,0.2248244192769327,-0.06216515305327064,165,140,68,1.2178596223861824,1133.4529915503958,13.479487325593814,3.3188033798416496,4,26.41217932207899,True,True,False,False,3
38,-0.8515862978003463,-0.6169931791505736,181,154,63,0.9726754211580263,1220.096900694504,17.787068023976374,2.7,4,20.25229072476284,False,False,True,True,3
52,0.3702905059897527,0.9627355683326737,166,143,55,0.6967603402355115,1078.1639385618903,12.957972572815972,3.360506856796007,5,23.38058206234769,True,True,False,False,3
44,-0.6660514243306674,0.1698061851272875,170,129,54,0.9606730418007532,948.8721829760532,17.618124523795068,2.7,4,19.846395629724103,False,True,False,False,3
34,-0.05437019874959875,1.27655411515829,180,140,55,1.0553095543354216,1203.801030194508,13.941944582074782,3.19061172295957,4,19.793712824286796,True,False,True,False,3
29,0.6354100519822523,-0.699537653466352,174,122,56,0.7774793661289262,1020.5061600901062,13.716516967336531,3.5,4,32.54079961113283,True,False,True,True,3
48,-0.8664217837158965,-1.3603025487508238,173,122,63,1.7529707065685065,1014.4872696143941,18.389983244683204,2.7,4,23.108132330451095,False,False,True,False,3
44,0.21355189883417985,0.5557280640338715,187,134,67,1.37918741248351,1108.4338625636533,16.109971565881448,3.227146919159793,4,24.178469667886727,True,True,False,True,3
51,-0.5905086566014035,-0.467653777468106,183,125,65,1.0193321787082161,900.6808411274435,16.681557633984944,2.7,4,21.92623287099054,False,False,True,False,3
47,-0.48041352781998015,-1.3719609992493254,189,131,60,1.9066113983787483,1150.6777574354928,16.12136638763068,2.76024510537715,4,26.39143569726196,True,False,False,True,3
48,0.23194906292871764,0.3221010713294439,175,128,58,1.772138467575702,1180.264036120286,14.81517471579988,3.401871482704785,4,25.20322438119297,True,False,True,True,3
48,0.3929083321635864,1.2736103546072384,169,128,57,0.5551067219150804,1150.0,15.286912441572733,3.2936466978278753,4,23.168869429474864,True,False,False,True,3
50,-0.34753391398309386,1.0800040162889137,181,163,62,1.8434482849100953,1465.6399361841368,15.510103700777837,3.2279872368273432,4,21.9812427566284,True,True,True,False,3
24,0.27769642362813024,0.6853761494324219,189,153,74,0.19026282093208824,1319.6344444004023,13.149388979175015,3.353777760160973,4,23.785483333993966,True,True,False,False,3
45,0.5037435834348898,0.06982870274919262,175,145,66,1.8669552586331009,1355.8895983768011,12.845756997081988,3.5,4,28.16405144118172,True,True,False,True,3
26,0.14008301539842755,-1.231217321685425,188,134,67,1.715451323362057,1296.177903470136,13.934768727616786,3.123720462684805,5,30.84164856790067,True,False,True,False,3
50,0.33925222044161224,-0.6247810492505035,160,145,59,1.3861307879064528,1209.7718641452127,12.922297789061535,3.3065181672796387,4,29.94543957100499,True,False,False,False,3
54,-0.4594130794398639,-1.3710177232608396,173,120,57,1.4277221419791566,938.9758695541351,17.348964428489438,2.7,4,26.80052271916251,False,False,False,True,3
37,-0.3855292471270547,-0.14927839550371103,178,125,57,1.7831905149828073,1174.38329454772,17.749675033059283,2.7822273936373385,4,22.6757867356258,True,True,True,False,3
47,0.7033349127862365,-0.9097273702814863,186,126,59,1.615841555321531,1159.9004180571633,14.050627085744996,3.5,5,34.07590634066479,True,True,False,True,3
30,0.6114189848815362,1.198800815569033,177,132,56,1.6509390636205195,1323.8344927136336,13.509373934637823,3.5,5,24.61374957385513,True,True,True,False,3
30,0.6880251228250043,-0.30629031681689584,182,136,71,1.4529754241936292,1306.4586554030714,12.76438808358052,3.5,5,31.119580915799936,True,False,True,True,3
27,0.6504840909087939,0.6788127016542013,177,131,60,1.3542558533578692,1237.1586946792606,12.17778680891545,3.5,4,26.837636851861888,True,False,False,True,3
42,-0.35417258729014034,1.588827030679917,197,163,51,1.3009984770086487,1371.1778670366107,13.316861494665588,3.2807645430961916,5,21.00280858821104,True,False,False,True,3
57,0.387716364579141,0.929308698417734,163,147,69,1.54158400720794,1291.7942205199051,12.13375666206165,3.5,4,24.260517154336704,True,True,False,False,3
52,0.5374525239549995,0.5181549477399834,164,135,67,1.0899785130426416,1134.919530787493,13.037118509043255,3.5,4,26.61204471405354,True,False,False,False,3
22,-0.6345068030586324,-0.9094756594368332,191,166,64,1.0255107417040832,1336.0,17.042136899556613,2.7,5,23.37949582968963,False,False,False,False,3
34,-0.35241640065204033,0.7035719321651959,178,143,58,1.100969994095832,1207.6304746923142,16.21408165077316,2.98637468307657,4,19.221849112614397,True,False,True,False,3
54,0.7124053585731265,0.048530505531415136,180,157,60,1.2817206526695384,1313.084139964995,12.58317200700099,3.5,4,29.655614426482032,True,False,False,True,3
34,0.3908611002059255,1.8724682861580284,184,139,53,0.9813229264274734,1196.5453415731486,10.807094556779766,3.5,4,21.451980699063608,True,False,True,True,3
52,0.560634618894146,-0.18116084360029483,190,134,65,1.3654451548917064,1143.4927709426354,10.252168717209381,3.5,5,26.933749549494856,True,False,True,False,3
25,0.4721993963263646,-0.6805793415421542,177,158,66,2.0465671673373627,1693.1164222244254,11.844570256816985,3.5,4,31.085786153693633,True,True,True,False,3
25,0.3950428405508673,1.8180121133932445,188,135,73,2.0299967703366053,1450.9448176903002,13.771489139988448,3.5,4,21.523569238400697,True,False,True,True,3
31,-0.6628771743438336,-0.9780279902594878,169,165,70,1.155919379691027,1376.4779268570096,15.395585371401904,2.781177234292826,4,23.221796580594365,True,True,True,False,3
30,0.6675260819062683,0.8320153833037699,167,152,58,1.1156896644537804,1368.3839716942712,12.329851946018861,3.5,5,26.236551337946324,True,False,True,False,3
36,0.6860358979305502,-0.26340414846426874,182,158,68,1.6410289416247006,1573.1265395961555,10.320246335384876,3.5,4,30.741974017700024,True,True,True,False,3
30,-0.7098345174851766,-1.4653230369779133,180,125,50,1.7457410632347308,1160.608080514175,17.994464702306754,2.7,4,24.86040402570875,False,False,True,False,3
26,-0.09242181532005134,0.513047021013987,182,126,57,1.095584610382678,1082.1227917914014,12.640444705723679,3.138987031493269,4,22.415833247814877,True,True,False,False,3
37,-0.3577042241362816,-0.14317196037522661,161,129,54,0.7747437277085625,1046.081048023073,17.583790395385385,2.7,5,20.384755632784486,False,False,True,False,3
55,0.13701074710117678,0.8793210910884713,170,146,61,0.878595394438406,1086.5245036264662,14.174997576536738,3.2215690076020804,4,22.67039419067113,True,True,False,False,3
39,-0.5098732052205235,0.1877807020877739,186,144,57,2.0659424487790377,1443.448538618921,17.526430076747072,2.879415447568448,5,20.47010124295257,True,False,True,True,3
19,-0.3104669494109998,-0.5796023231676981,191,129,55,1.9065828339162938,1227.6679428696457,18.31660285651771,2.7,5,23.209896521435525,False,False,True,False,3
26,-0.32921663657007594,-0.8050852448616357,171,164,63,1.75105655017093,1515.6785127750447,16.02727874126312,2.8897992699974404,5,25.57561701689084,True,False,False,True,3
25,-0.16964655821864777,-1.4440536974470133,194,129,56,1.961550069964208,1239.396802414726,17.12301960760705,2.7,5,24.665474208270105,False,False,True,False,3
40,-0.6533866642074228,-1.378974095916662,178,133,54,0.9261049585558843,965.7324570255901,18.552105156929183,2.7,4,25.04256177885021,False,False,False,True,3
23,-0.14107361341993718,-0.21100520038842863,189,148,64,1.9667843524907507,1475.751835504764,15.062760684188008,2.9802936807622284,4,24.4425521368376,True,True,False,False,3
25,-0.5645616837217182,-1.022267320695404,196,142,57,1.7337395836821599,1306.5476702314825,19.8,2.7,4,24.36853764722153,False,False,False,True,3
27,-0.6729170164559948,0.0648217796902757,183,128,65,1.3344498405592589,1094.6304515692013,15.065761289230034,2.7,4,23.716006378412303,False,True,True,False,3
50,-0.03220583729284021,0.5488558232485445,173,147,54,0.8113605475415144,1072.5027892733804,14.428949564323284,3.1546468826683776,4,22.528206520608084,True,True,True,False,3
36,0.6791549636493096,-0.32773614482974844,182,156,68,1.6921961831093633,1574.3114467495932,10.69343402487799,3.5,5,31.003226097596936,True,True,False,False,3
21,-0.6129444096760833,0.10647813164097367,186,139,59,1.2684558366948087,1174.7937051816434,18.13094422275349,2.7,4,19.234085391109254,False,False,False,True,3
26,0.5190317311741537,0.554268490794121,184,141,53,1.503263031899157,1372.4307502786837,14.379560710304519,3.5,4,26.626117484728905,True,True,False,True,3
41,-0.46420626420922273,-0.7154720351759812,180,134,54,1.062454467111747,1082.0,15.57524349780785,2.895191714703267,5,23.81979533952059,True,True,False,False,3
46,-0.5668709248813909,-1.4408716158552526,189,131,61,2.057648207160053,1149.6761266570293,16.480968335742663,2.7,4,26.016602614185057,False,False,False,True,3
30,-0.3772091365624014,-0.789744342164821,170,157,74,1.2365297543643399,1312.4966318546653,17.01102704206679,2.7,4,23.208560481259855,False,True,True,False,3
23,0.27838786947174055,0.814669069060297,194,148,72,0.22855530751427322,1318.5966052173026,13.198855491689361,3.4136372441416905,4,23.81130649899864,True,False,False,True,3
55,-0.4590280104680502,-0.7627910154129808,181,130,62,1.3282100051293213,998.9508909920219,16.020480213796443,2.7,4,24.40545637229429,False,False,True,True,3
55,-0.5319904092292889,-0.16147519338574792,191,140,62,2.0378145983144935,1225.5636791247916,18.71768860522909,2.7,5,21.653089553272842,False,True,False,False,3
32,0.5416587564866423,1.5049749118802058,191,135,64,2.0591000353673263,1448.015822558631,12.258174988626095,3.5,4,23.305374610166048,True,False,True,True,3
43,0.36135391685454166,0.6400757662145831,165,164,69,1.4080636130419018,1490.2304621540218,13.565405726911004,3.5,4,24.993419507331726,True,False,True,False,3
32,0.6244460850300756,0.6694377875271946,166,152,56,1.1342926688647523,1370.880283101102,12.158230536799248,3.5,5,26.559511626205047,True,False,True,False,3
25,0.4926883148811272,-0.8876666721091488,196,123,67,1.4427856054819974,1133.899897256241,13.522895304824747,3.3438056097615645,4,32.37256498483161,True,True,False,True,3
33,-0.8279439587791992,-0.3223180435551287,181,148,62,2.017890422110708,1438.004138074707,18.334298884098324,2.7,4,20.033132540789648,False,False,False,True,3
33,0.5585851164949719,1.096955757645754,186,162,69,2.038849137459465,1736.5116668600751,10.171922763755914,3.5,5,24.73687030364529,True,True,True,False,3
32,0.5979750140454803,-0.9640248629559999,176,145,60,2.165445473869198,1586.6595764699596,14.397872940987893,3.5,5,33.48167213432761,True,True,False,False,3
32,0.5018863747767665,1.8319410363292803,180,139,55,0.9121645941745133,1196.9364168877214,10.889980474502115,3.5,4,22.152561634230825,True,False,True,False,3
44,0.5593064143481751,0.8895530426681821,183,134,64,1.2038177339410971,1105.5939961146635,13.704090097660263,3.5,4,25.073103145015217,True,True,False,False,3
31,-0.5761383273910641,0.37632070613763724,186,127,55,1.3701054123370842,1092.595414156471,14.785650903670492,2.747633132517669,4,19.71309538393077,True,True,False,True,3
52,-0.4567017143043167,-1.3121834074461318,194,139,61,1.524072400771317,1108.013571305943,19.54796430410854,2.7,4,26.480128611338525,False,True,False,True,3
32,-0.36235356297427634,-0.6165285764394084,173,144,61,1.4827391220422803,1276.936491707575,19.00823882905017,2.7681084878236413,5,24.393580487775562,True,False,False,True,3
42,-0.5244757127798565,-0.26326289090195293,192,135,62,1.7402559136618354,1121.4419044030653,18.54146041913149,2.7,4,22.062292178021647,False,False,False,True,3
55,0.7433614171358639,-0.33288117925755606,176,151,64,1.5259242685308496,1331.8299772181824,10.55255249619815,3.5,4,31.47961143011589,True,False,False,True,3
47,0.5687937711248003,0.16878506131406112,184,155,67,1.667575061008297,1396.709734126579,12.065929343179786,3.4426548500701806,5,28.02107961637106,True,False,True,False,3
38,-0.09610416819675038,0.13997203178422835,175,131,70,1.0672467041207394,1036.0054219235576,14.602439865600921,3.0425473186538516,4,23.394525335334155,True,False,False,True,3
23,-0.5821991248492895,-0.759778533391605,193,167,69,0.9543335406930531,1335.4664771046987,16.653281203792147,2.7266761447650643,4,23.22900675314511,True,False,False,False,3
45,-0.7078595799491326,-1.4610112336220882,195,140,62,1.6701029084355468,1152.9272399541785,18.229013892319486,2.7291040183285977,4,24.82474742818022,True,False,False,True,3
46,-0.5839601617469683,-1.226860547423294,190,132,59,1.984769882670778,1146.9131985648146,16.4,2.7,4,25.151910987764474,False,False,False,True,3
45,-0.27303886901091706,-0.8724558302816826,188,133,61,1.8310509724361337,1153.8278355969046,15.899436883481703,2.9355591136556685,4,25.996942887775646,True,False,False,True,3
31,-0.7648219632764134,-0.802833346681997,168,143,66,1.6693349993458027,1302.8447068141943,18.22360750146212,2.7,4,21.9603688852604,False,False,True,True,3
34,-0.21147173138705527,1.6210596450009902,188,135,65,1.0140187547567217,1172.7022733430338,11.550451959258403,3.3809093372134855,4,22.894478214841584,True,False,False,True,3
45,0.5728427371045738,2.0429222132571203,181,155,70,2.073107129577579,1501.5846100257813,11.328920611859438,3.5,4,21.84781545963906,True,False,True,False,3
19,0.47627445014540704,1.4421442547565406,174,167,63,1.9001085654690184,1750.5761600515657,10.201695648011656,3.5,5,23.529676001838354,True,True,True,False,3
38,0.028556604395665208,0.10779467975952928,186,121,62,1.3191392726957498,1034.2047823255832,14.678549521595695,3.1454410099666803,4,24.316786373421696,True,False,False,True,3
35,0.49697973646890914,1.1041686312872152,194,137,60,0.15977063472672048,1490.850785934894,13.736227335605111,3.4489238193286247,4,24.205330110345844,True,True,False,True,3
31,0.18301240105592465,0.1586243632368648,170,149,68,0.603101616812606,1414.5595530498754,11.68064505729014,3.2568238373399785,4,25.24284127246714,True,False,False,True,3
27,0.5690159602781272,1.7325215601467796,186,139,69,1.927491468828603,1466.9617127625022,12.260834840758715,3.5,4,22.721332127393026,True,False,False,True,3
40,0.40485386129771406,1.0580288136045104,168,127,59,1.7918198129646012,1186.1661179252492,10.491529481312305,3.5,4,24.144339017799037,True,True,False,False,3
19,-0.45807006198225414,-0.1250837463569754,186,132,56,1.5274650268702192,1170.2300144533983,17.81451662140809,2.7,4,22.211113938771142,False,False,True,False,3
36,0.6868613282513194,-0.26733363315098957,182,157,68,1.6472709078408279,1573.1392460985403,10.341773829562095,3.5,5,30.767948681207017,True,True,False,False,3
46,-0.630826569112144,-0.3019609803587511,183,151,61,1.2914229424640844,1150.4202520457095,17.884050409141913,2.7,4,21.409129339727173,False,False,False,False,3
39,-0.08933204309875742,0.41970232889257536,194,151,62,1.2399099591720435,1256.7067255621803,15.32515157469132,3.085336278109011,4,22.75188677288627,True,True,False,False,3
40,-0.5855120026747913,0.46277153897278833,181,160,71,2.1638709642490297,1450.0189845754237,19.061313464036022,2.7,5,19.400759383016947,False,False,False,True,3
44,0.1465040606863629,0.09314615187155251,185,131,57,1.4531302710545804,1105.888470733687,13.577543610864684,3.2926148942033637,4,25.40599840616093,True,False,False,True,3
53,0.5778278953966501,-0.14841776078793012,189,135,61,0.9256790280067728,1148.544763885071,10.887759073412303,3.5,5,27.47468364723694,True,False,True,True,3
48,0.2675794919802924,-0.9404927901709457,164,129,66,1.1361664181934472,1020.4546498477164,13.555343904476056,3.2619872671896877,4,30.575337656668516,True,False,False,False,3
25,0.6088106361636039,0.29626225940314754,181,133,72,1.505945473515617,1292.1696681268247,12.216966812682465,3.5,4,28.698789150143483,True,False,True,False,3
33,-0.6753131787676364,0.08842081405475671,191,150,64,1.6244309855849126,1361.2295102869093,18.306408155735507,2.7,4,19.079969779503404,False,False,False,True,3
26,0.6812957750279177,0.6789346952856216,180,150,64,1.2144373467813216,1491.1906388445216,11.719405457947271,3.5,4,26.887547093962592,True,True,False,True,3
43,-0.8334818348157427,-0.16784212242845542,166,161,59,1.3321566888192842,1241.3292062372457,16.637977321064167,2.7,5,19.61729695298908,False,True,False,False,3
27,-0.3932585798063465,-0.6456898148354815,196,138,57,1.810971605265713,1308.9939152212985,19.09548328847455,2.8063421451359174,4,24.194952020534704,True,False,True,True,3
23,-0.6523853972433215,-0.9365451135126887,190,123,52,1.591435879806435,1105.698608288347,17.374425436646828,2.7,4,23.38305286440186,False,True,False,False,3
25,-0.7724242652021145,0.5414062693185623,180,162,64,2.1480074103019513,1603.9877231510204,16.437523361252968,2.7,4,17.997694142223065,False,False,False,True,3
25,-0.09933403923125572,0.37720402925246277,161,143,62,1.448403091886728,1307.9787718743792,15.410614062810396,3.0987869642502406,4,22.481861269997495,True,True,False,True,3
31,0.4073499954698185,-0.852906296338038,171,165,51,1.6133958978721425,1605.261373557196,14.441193374723259,3.5,4,31.39019921913286,True,False,True,False,3
21,-0.645834523331805,-0.9615419397657086,189,165,62,1.0487457885023705,1336.0,17.18503967614446,2.7,5,23.479527773301122,False,False,False,False,3
35,-0.7299028137095861,-0.8005175434098238,185,130,54,1.2062568722932208,1084.980331227423,16.123147003612328,2.7,4,22.398654259933895,False,True,False,False,3
23,-0.7439538925961655,-0.0180027747701878,183,143,59,1.1576522835490892,1178.8378659750751,17.330323139703033,2.7,4,18.4627603554658,False,False,False,True,3
36,0.6888424419785618,-0.30424231489635883,184,156,69,1.6714434867810917,1568.93019764725,10.750978098547979,3.5,4,30.957789423201216,True,True,False,True,3
41,-0.8930696136438203,-0.2646425026693984,172,162,62,1.1037084750164303,1234.5920774903755,16.70139854705546,2.7,4,19.393146342321334,False,False,False,True,3
27,0.632625992484188,1.3226514564269973,171,131,56,1.7200258943427245,1325.1220852368003,12.814073972127849,3.5,5,24.33562958885114,True,True,True,False,3
25,-0.6743178964745351,-1.6276421996522257,186,158,54,1.1484059275394816,1304.2819458195227,19.8,2.7,4,25.86391575911508,False,False,False,True,3
43,0.6273097354635683,0.4361511643796998,176,153,67,0.9631024933559207,1403.060638308046,10.967420211494261,3.5,4,27.428379431233726,True,False,True,False,3
30,-0.5326522901898771,-1.5767222444149434,178,138,71,1.5535792511639792,1228.143769095187,19.237621401283782,2.7287538190373937,4,26.842946173625418,True,False,False,False,3
47,0.7142532175190524,0.1987200714247971,180,148,63,1.35362332625817,1316.7247841450596,12.553440198186754,3.5,4,28.98478917267428,True,False,False,True,3
53,-0.18768140049976545,-0.11539980946918882,164,162,59,1.9825427370796993,1471.2323965752637,17.23880995436243,3.065884292233939,4,23.74085289269415,True,False,True,False,3
32,0.6103817440567567,1.0561012614830114,189,141,61,0.45079058999259586,1491.7134587478718,12.869609245317774,3.5,4,25.12564401967232,True,True,False,True,3
33,-0.6930259790468514,-0.7229953087835748,176,143,66,1.3235515508252262,1219.1375010914649,19.440916673943097,2.7,4,21.791533932911353,False,False,True,False,3
28,0.3587297505684249,2.0521551778411196,160,144,50,1.171357839237819,1315.969499750061,14.517649325164566,3.5,4,20.698755727322634,True,True,True,False,3
19,-0.6961762406715135,-1.204073807958817,184,161,50,1.1672202193208319,1336.2987855099936,17.791690252627276,2.7,5,23.96431376072533,False,True,False,False,3
39,-0.7806396073093753,-0.042966616265454144,179,148,63,1.223162296006389,1214.2417960753824,18.672662298704598,2.7,4,18.42532198318021,False,True,True,False,3
44,0.5197217471029275,1.4804885943727841,176,158,71,1.772893989514619,1498.9194280757663,11.500476603528156,3.5,4,23.328772097715614,True,False,True,False,3
26,0.5492312704331611,0.8058232985707479,175,131,57,1.430959296671199,1241.127060512652,11.898832819585365,3.398351589878492,4,24.90745878974696,True,False,True,True,3
43,0.5827128898442087,0.474583918846853,178,131,60,1.3375615252544613,1108.7001893404931,12.737718871846548,3.5,4,26.11195221276496,True,True,False,False,3
24,-0.21963195232638089,-1.0087980953367683,188,134,59,1.8556591943943204,1291.6199613185918,14.04197034425361,2.8840051575211114,5,27.28476621823672,True,False,True,False,3
19,0.5203540356069134,1.9386651075987238,178,150,63,1.68225170601498,1511.0791051374842,13.060447431257892,3.5,4,21.856397135022128,True,True,False,False,3
54,-0.7576215028295894,-0.7030480707019017,167,154,71,1.0648291276665507,1123.165080959439,15.6131328572543,2.7,4,21.771834858346438,False,True,False,False,3
26,-0.5680782697024487,-1.4156464497052876,185,160,54,1.0908318736423404,1304.8534746499377,19.16842875904612,2.7682779719950146,4,25.851993881214458,True,False,False,True,3
34,-0.4528633437926998,-0.8336815394020795,173,145,61,1.5052148352142631,1275.5348645094825,19.562264082624406,2.7,5,24.52997539827779,False,True,False,True,3
28,0.6249621728995323,1.2778941297563196,173,131,56,1.6950591938892183,1324.6567731578407,13.065342494766,3.5,5,24.436136997906402,True,True,True,False,3
31,-0.08721040375796335,-0.5827687065578617,168,166,68,1.3792382407176276,1507.1060273245776,14.891523025720584,3.132508097288085,5,26.30127284906361,True,False,True,True,3
41,0.5512325916370155,0.6665664660264811,183,126,65,1.6747071701539769,1186.8011215760287,13.964915881797848,3.5,4,27.120504709212916,True,True,False,False,3
46,-0.7534153900289506,-1.0969267727286454,190,122,59,1.1674569892890776,906.5348220035039,17.879573534073057,2.7,4,23.13892376762052,False,False,True,False,3
47,0.7170759220760535,-0.9041421208987575,185,126,59,1.7485087655069986,1159.7585207946254,14.216903544376224,3.5,4,34.23104874374618,True,True,False,False,3
20,0.6705851848227546,1.5808271815320372,162,133,64,1.604509442039552,1321.1956041796143,11.848369965169882,3.5,4,23.73168314280349,True,True,False,False,3
51,-0.7460119452184373,-0.8053478866731771,171,159,56,2.099620946469567,1456.540870541175,19.703113058117626,2.7,4,22.25471153028203,False,False,True,True,3
33,-0.5163302159459153,0.3270004602812606,190,153,63,1.5503554500440604,1360.8673932732381,17.186784743904056,2.8638510441850373,4,20.250467755549057,True,False,False,True,3
50,0.6144071781345931,-0.338643985401206,188,133,64,1.4432084499258169,1148.3333160201933,11.210412230174503,3.5,5,28.594574525273284,True,True,True,False,3
43,-0.7202150294513903,-0.6140835623529761,165,156,55,1.5423592451840853,1243.9272000550604,16.712205715858875,2.7,5,21.91837719162506,False,True,False,False,3
18,-0.4684666995300227,-0.9422361271500569,185,125,50,1.7833679137442908,1169.1569127626844,16.58044967708721,2.7,4,24.888502657102094,False,False,True,False,3
41,-0.5668709248813909,-0.6812609934617126,166,131,67,2.0011510262325025,1138.3042089209855,19.323947769753627,2.7,4,23.088333797153766,False,False,False,True,3
43,-0.8454739098967261,0.07244335274244157,168,165,62,1.206796699098506,1240.2988126825767,16.461799134308325,2.7298812682576603,4,18.71229305699793,True,False,False,False,3
28,-0.2800883178796204,-1.4281554101018918,192,129,56,1.9658884246952906,1243.1481391564146,16.798411927692676,2.7,5,23.75006183755983,False,False,True,False,3
29,0.7412938625692832,-0.49035329895716995,189,161,66,1.7170562100276556,1629.2966190537513,12.06959742060937,3.5,4,32.2544797809514,True,True,False,False,3
33,-0.021821302011993282,0.14780029905825764,163,146,69,1.265547413477459,1414.7283764446859,14.355538800217257,3.027162355531416,4,23.997602366539933,True,False,True,False,3
55,0.7165256353238495,-0.14584562000367784,175,152,63,1.52786476114584,1336.3323580017711,11.26249500831172,3.5,4,30.538756489194764,True,False,False,True,3
33,0.6448787971291403,1.2502750302208085,172,140,63,0.9406913188380686,1193.4356295732891,11.38098814026048,3.5,5,24.629086954286528,True,True,False,False,3
42,-0.4942691166335588,-0.34015910700932506,192,134,64,1.7760013609507774,1120.002914777975,18.949174146240377,2.7,4,22.5215697000296,False,False,False,True,3
27,0.5726470670725505,-0.7693379269264606,182,163,58,1.5776839600732915,1611.181439952947,13.091701337646535,3.5,4,32.26689919594167,True,True,True,False,3
54,0.12410713338901325,0.7479953373247827,185,124,71,0.824238524925316,919.2940899129017,14.141833455089794,3.27167673816005,4,22.95354890762114,True,False,True,True,3
50,0.6357605836424053,0.16474998029045765,178,158,61,1.571030489061101,1400.0388157396935,12.04174341026695,3.5,5,26.41079280489019,True,False,True,False,3
25,-0.6486422948843449,-0.6578298491204317,189,124,53,1.5453695100245601,1102.8009915458108,16.87217186794055,2.7,4,22.521494819621093,False,True,False,False,3
31,-0.6023448977930492,-0.12878818243979862,189,150,66,1.6230984617487967,1357.3681139292846,18.4375150103875,2.7,4,19.893317322253335,False,True,False,True,3
32,0.7337764910821247,-0.6609407332231924,188,162,60,1.812376562414567,1625.1452369996507,12.86009894158227,3.5,4,32.995559595022705,True,True,True,False,3
44,-0.7101952634222539,-0.5093414571660357,168,135,66,0.7262938080222247,1046.9021054223747,16.80978945776254,2.7,4,21.429356916666645,False,False,False,False,3
29,-0.10628061576342673,-0.1544558986687008,192,137,56,1.7348543962717027,1312.8241888064847,17.742119955042067,3.0106234030125183,4,24.43498249853971,True,False,True,True,3
56,-0.5561962342583491,-0.4726372764235802,184,120,55,1.3986706658730537,933.6156006867056,18.128639900115537,2.7,4,22.877780502543708,False,False,False,True,3
26,0.4617520809448069,0.9032016252698963,191,147,72,0.37933401111521414,1320.2477309895012,12.424773098950116,3.5,4,24.72385506999941,True,False,False,True,3
25,-0.6471689067426522,-0.5481198476080518,189,124,53,1.527236518602438,1101.660409820231,16.67447103550672,2.7,4,22.182361853215372,False,True,False,False,3
